id,name_keywords,id_keywords
36879,"female nudity, rape, prisoners of war, nudity, nazis, murder, lesbian, female prisoner, torture, sadist, cruelty, female homosexuality, lesbian sex, scientific experiment, sexual torture, nazi exploitation film, video nasty","293, 570, 1968, 2483, 2652, 9826, 10768, 11412, 13006, 13125, 14624, 15136, 33998, 156855, 159595, 161351, 189921"
177902,,
39991,"secret, stalker, murder, killer, tuscany","1328, 6844, 9826, 15127, 198680"
130882,"shipwreck, trapped","2580, 18029"
53931,,
51780,,
283536,"father, politics, murder, religion, art, family, saga","5905, 6078, 9826, 11001, 14893, 18035, 162425"
252637,baseball,1480
131503,woman director,187056
203321,"writer's block, writer, publisher","5914, 13028, 188994"
210860,"based on novel, painting, debt, art dealer, stolen painting","818, 5918, 11061, 155795, 159534"
216015,"based on novel, perversion, spanking, billionaire, bdsm, woman director","818, 9785, 9888, 12547, 158713, 187056"
305932,"high school, student, prankster","6270, 12105, 193532"
142208,"thailand, muay thai, rural setting","3434, 10514, 11004"
196255,"woman director, short","187056, 214549"
48522,,
53215,,
281615,,
48730,concert,6029
72205,,
46240,,
90781,"family history, wilderness","3371, 3593"
56275,"music, stand-up comedy","6027, 9716"
215657,,
190946,,
171292,female vampire,174878
54505,"counter-culture, disciples, multiple murders","12192, 163163, 173224"
188392,"halloween, short","3335, 214549"
67866,"suicide, poison, commune, cult, jim jones, guyana","236, 351, 2412, 6158, 12363, 204725"
24251,"holiday, dog","65, 15162"
261144,,
195617,,
76162,,
209209,short,214549
37556,,
205818,woman director,187056
15718,"holiday, halloween, haunted house, costume, animation, ghost, trick or treating, garfield","65, 3335, 3358, 4328, 10336, 162846, 180193, 195032"
23998,holiday,65
27850,"holiday, witch, magic, halloween, warlock, disney channel","65, 616, 2343, 3335, 157667, 184948"
34205,"witch, magic, sequel, warlock, disney channel, woman director, children's adventure","616, 2343, 9663, 157667, 184948, 187056, 210246"
34560,"holiday, witch, magic, halloween, sorcery, kids and family, disney channel","65, 616, 2343, 3335, 5147, 9963, 184948"
59354,stop motion,10121
105168,"santa claus, silent film, christmas","1991, 154802, 207317"
44666,,
67699,"witch, halloween, disney short, donald duck","616, 3335, 155290, 155578"
48841,based on true story,9672
2186,"cabin in the woods, demonic possession, indian burial ground, short","13209, 161261, 173099, 214549"
154622,hollywood,12396
43658,,
52458,,
234377,,
44342,,
52207,"holiday, halloween, dr. seuss","65, 3335, 10744"
123283,,
197592,"based on novel, courtroom, tv movie","818, 33519, 156321"
238090,,
81294,"santa claus, snow storm, christmas tree, reindeer, christmas eve, north pole, blizzard, christmas, short","1991, 3373, 5570, 10385, 33965, 34154, 156783, 207317, 214549"
53214,,
84805,halloween,3335
140149,,
84617,geometry,6010
157723,"round table, interview, discussion","3968, 4434, 5654"
13535,"wheelchair, cellar, horror, basement, drug, chihuahua, short, techno music","2564, 2602, 8087, 9866, 14964, 158401, 214549, 217489"
57622,,
129363,woman director,187056
261274,,
71145,,
80142,,
161885,halloween,3335
187993,halloween,3335
44874,"magic, barbie, fashion","2343, 5462, 15479"
192367,"witch, monster, halloween, dracula","616, 1299, 3335, 3633"
52035,"drug, silent film","14964, 154802"
162864,rocks,217926
109477,,
73714,,
61080,"mickey mouse, disney short, chip n dale, pluto","3870, 155290, 155729, 157150"
110760,"stop motion, christmas","10121, 207317"
205651,,
91138,"horse track, betting on horse, liquor store, horse racing, neo-noir","155544, 155757, 155758, 155759, 207268"
21714,"addiction, low-budget, coven","6782, 9660, 162806"
59358,stop motion,10121
221234,,
67460,,
48273,"cult comedy, cult film, british comedy, adult animation","9808, 34117, 161827, 161919"
83746,"bugs bunny, genie","9981, 190536"
141754,"japan, animation, chainsaw, maid, extreme violence, clay","233, 10336, 12394, 13097, 14687, 158690"
38580,"winter, disney short, based on short story","1442, 155290, 156866"
77022,"skeleton, cartoon, thunderstorm","4062, 6513, 18171"
137014,,
167938,,
168202,"chicken, surreal","2479, 3307"
241170,,
27618,,
60233,,
48874,holiday,65
36129,,
53178,"disney short, silly symphony","155290, 156139"
53543,,
104062,,
93904,,
36003,,
190352,,
69168,,
58587,skinhead,379
29286,"lightning, cat, wheelchair, murder, spoof, housekeeper, gardener, black cat, thunder, foggy night","952, 977, 2564, 9826, 11931, 17997, 33608, 155488, 167476, 237238"
16048,"paris, female nudity, pornography, sex, copenhagen, heterosexual, roommate, eroticism, nudity, orgasm, blow job, condom, safe sex, fellatio, love, romance, unfaithfulness, ejaculation, unsimulated sex, masturbation, lesbian sex, semen, male orgasm, penis, cumming, explicit sex, woman director, erotic movie","90, 293, 445, 572, 792, 826, 1253, 1664, 2483, 3201, 3405, 4313, 4316, 7410, 9673, 9840, 11510, 11868, 12420, 33451, 33998, 155606, 155671, 155678, 156062, 156433, 187056, 190370"
52216,,
52304,,
56499,"london england, french girl, time of war","212, 158765, 197951"
253686,"jealousy, romantic comedy, reunion island","931, 9799, 229378"
78278,woman director,187056
64850,,
20921,,
45221,,
72174,end of the world,10150
74192,,
159704,"magic, fairy tale, kingdom, princess, talking animal, king, sword and sorcery","2343, 3205, 4152, 7376, 11477, 13084, 234213"
201561,,
130677,,
72917,,
76198,,
37688,,
71623,,
266723,"paris, london england, trip, buenos aires, sao paulo, porto, venezia, josé ignácio, istambul","90, 212, 1820, 2900, 8041, 205296, 206581, 206582, 206584"
13734,,
269714,thief,9727
76642,,
20220,"hero, magic, nudity, wife, adventure, lamp, king, journey, genie","1701, 2343, 2483, 4183, 4414, 4893, 13084, 189092, 190536"
31985,"terror, radiation, mutant, marvel comic, superhero, super speed, denunciation","321, 1618, 1852, 8828, 9715, 11058, 197602"
64357,,
77280,,
271327,woman director,187056
79051,,
157787,,
55638,,
226363,woman director,187056
253851,,
44349,holiday,65
201859,,
33489,,
54052,,
63180,marijuana,10776
105114,"sex, adultery, giallo, photograph, police inspector","572, 596, 11039, 13094, 174539"
260884,,
60009,"kidnapping, chase, alien, men in black","1930, 3713, 9951, 208480"
76155,suicide attempt,1252
67443,,
269070,"cold war, train","2106, 13008"
192588,,
82237,manservant,191749
145075,,
83816,,
131457,"hospital, surgery","11612, 157959"
26504,"hat, light, victim, knife, stalker, escape, punishment, giallo, spa, tarantula, wasp, lust, jacket, destruction","2656, 3760, 4399, 4728, 6844, 10685, 10886, 11039, 14791, 14792, 14793, 14794, 14795, 14796"
56557,"puritan, tragic love, witch hunt, burned at the stake","10223, 10703, 177894, 187316"
74208,,
206377,"valet, possessiveness, miami beach","33493, 156279, 208335"
132506,"switzerland, sleigh, train, bobsled","1223, 3661, 13008, 220798"
92257,,
64442,,
180954,"missionary, drunk","440, 40879"
61523,"hotel, musical, blonde, mind reading act","612, 4344, 6946, 193509"
52437,,
222870,,
83288,"virtual reality, kung fu classic, kickboxer, kung fu master, warrior","4563, 155065, 155646, 185466, 192913"
160194,"skateboarding, family relationships","390, 10235"
119353,"monster, mutant, post-apocalyptic, sequel","1299, 1852, 4458, 9663"
310589,"israel, yitzhak rabin, yigal amir","536, 209232, 209233"
287504,,
292396,tv movie,156321
290555,"adoption, werewolf","2393, 12564"
94563,christian film,10060
63348,"christian, faith, christian film, flashback","5950, 6150, 10060, 187844"
156277,,
229559,,
127770,"prison, jesus christ, apostle, last supper, conversion","378, 2974, 3033, 3034, 8798"
13924,"computer animation, pixar animation","10159, 236684"
80012,sister,5923
117963,,
229194,,
152113,"ocean, earth","270, 4627"
116554,"prisoners of war, spoof","1968, 11931"
253287,"paris, new york, florist, engagement, break-up, semi autobiographical, based on true events, woman director, french family","90, 242, 2778, 6167, 14602, 165402, 185722, 187056, 211994"
250066,"brother brother relationship, robbery, bank","380, 642, 974"
102534,woman director,187056
248231,"faith, religion, destiny","6150, 11001, 40850"
321130,based on novel,818
258049,,
189197,"world war ii, miniseries","1956, 11162"
73922,post-apocalyptic,4458
74695,,
72809,lunar mission,226235
224293,woman director,187056
302429,"elves, musical, aftercreditsstinger, duringcreditsstinger, love potion, fairies","603, 4344, 179430, 179431, 179542, 223448"
123235,"paris, love triangle, romantic comedy, romance, reference to woody allen, woman director","90, 128, 9799, 9840, 185368, 187056"
94820,"london england, classical music, grand piano, flying machine, woman director","212, 5783, 162153, 165441, 187056"
94904,"singer, castro regime","10229, 238884"
272693,"high school, teenager, popularity, high school student, teen comedy, duringcreditsstinger, girl next door, based on young adult novel","6270, 13130, 15402, 33910, 155722, 179431, 222174, 223438"
128876,"sniper, tower block","1589, 156642"
281230,woman director,187056
297544,"egypt, ice, earthquake, snow, catastrophe","1160, 1445, 3521, 10794, 188351"
56233,,
239030,,
280002,"apocalypse, wedding, end of times","12332, 13027, 209570"
93556,,
193650,cat,977
277355,"assassin, mob boss","782, 166462"
89247,,
285135,zodiac,206483
63616,musical,4344
121828,"japan, yakuza, revenge, police corruption, crime","233, 1794, 9748, 11734, 14536"
46897,,
269576,"beach resort, hotel suite, resort hotel, time share, adriatic coast","167510, 167615, 169593, 209308, 209309"
73065,"post-apocalyptic, outer space, robot dog, space opera","4458, 12405, 155327, 161176"
35646,,
133764,"experiment, woman director","1706, 187056"
32088,"palestinian, american","3039, 14638"
276844,"sexuality, fetish, couple, sexual experimentation, erotic fantasy","738, 2699, 33494, 197100, 207807"
136619,,
21013,"black hole, earth, spaceship, crash, barbershop, space hero","4380, 4627, 9831, 14541, 158192, 197195"
32649,,
44552,,
12609,"parent child relationship, fish, transformation, house, mad scientist, underwater","970, 1357, 4375, 6095, 10125, 14785"
27119,"kids and family, woman director","9963, 187056"
286805,"parody, independent film, role playing, moral panic","9755, 10183, 10196, 220282"
36674,,
77331,"money, unemployment","10594, 156052"
30149,,
27599,"children, woman director","10103, 187056"
27600,woman director,187056
35927,"slavery, elephant, childhood memory, musical, rhinoceros, war, escape from prison","2831, 2857, 3321, 4344, 5678, 6091, 9777"
30576,"stockholm, based on children's book","8085, 15101"
135337,woman director,187056
92690,"gold, spaghetti western, ghost town","1321, 156212, 166701"
28573,,
29167,"architect, lesbian, giallo","2301, 10768, 11039"
267268,"old house, 3d","155733, 209714"
83897,,
214251,"sex, vampire, dracula, casanova","572, 3133, 3633, 8642"
266034,"murder, suspense, love affair, police interrogation, murder trial","9826, 9937, 14720, 166582, 207240"
160160,bear,10468
72985,,
211579,korean movie,205603
97762,,
211722,,
128120,macao,185077
214069,bucharest,34196
54598,"brother brother relationship, hustler","380, 2348"
285463,,
60120,"experimental film, ghost, camino de santiago","14629, 162846, 211276"
253377,,
139808,"pistol, middle age","13132, 176793"
25251,,
204384,woman director,187056
40417,,
74608,rave,3221
63112,"sexual murder, high tech surveillance, giallo, mystery killer, poliziotteschi, sex party","7098, 10975, 11039, 184297, 208612, 217311"
97313,,
96306,,
200547,,
217708,"horse, snow storm, icelandic","2673, 3373, 207942"
9948,"fox, dog","2527, 15162"
293461,"lapland, lordi","2806, 207121"
12575,"in love with enemy, undercover, burglary, falling in love, police officer","930, 1568, 11728, 13072, 15090"
41571,"silent film, short","154802, 214549"
317384,,
81981,"suicide, neighbor, janitor, alcoholic","236, 10226, 10756, 33457"
80337,"library of congress, film preservation","40900, 171965"
85642,,
8779,"primitive time, urzeitwesen, urzeitmonster, dinosaur","6854, 7029, 7670, 12616"
163366,"louisiana, cajun","3134, 155180"
39064,,
28770,"remake, mad doctor, centenarian, transplant, hammer horror, adrenal gland","9714, 10770, 15071, 33498, 155730, 206091"
137008,"nature, landscape, nature documentary","18330, 175985, 221355"
118497,,
162510,,
250660,,
41213,"liar, baron, turkish army","9468, 9552, 11029"
129129,,
190152,"england, travel, filmmaking","392, 9935, 33490"
217268,"mountain, climbing, silent film, mount everest","1262, 8624, 154802, 192779"
85658,tea,4262
122479,"cat, woman director, short","977, 187056, 214549"
290739,"exploitation, nicaragua","2804, 6342"
128831,,
248921,,
49957,,
163978,"forest, nature, sound","5774, 18330, 191988"
25657,woman director,187056
96574,woman director,187056
257537,woman director,187056
56691,woman director,187056
74711,,
47448,,
102691,,
205504,,
282009,silent film,154802
206390,,
133643,,
116991,,
239123,woman director,187056
87506,,
217590,"norway, arctic, deserted town, abandoned","1191, 8721, 11371, 209173"
257534,woman director,187056
26805,"dirty cop, reporter, film noir","11719, 12193, 195402"
62851,,
29470,"gas station, kidnapping, film noir","1420, 1930, 195402"
30640,"chimp, brain, fog, human experimentation, strangle, laboratory, mad scientist","2552, 2588, 3002, 4005, 5579, 10124, 10125"
26925,mad scientist,10125
120850,"fixed gear bike, fixed, fixie","154948, 179103, 179104"
173484,"pop culture, collector, documentary, vhs, home video, video store, videotape, vhs video, movies","1740, 4295, 10073, 11616, 18239, 34053, 177185, 190840, 208916"
4885,based on novel,818
199661,woman director,187056
43716,"helicopter, monster, tyrannosaurus rex, expedition, carnivorous plant, rescue, jungle, reporter, dinosaur, raft, sea monster, antarctic, prehistoric creature, pterodactyl, plesiosaur, prehistoric animal","720, 1299, 1720, 1963, 8183, 10084, 10787, 12193, 12616, 14620, 33696, 157160, 166958, 176038, 215860, 219387"
83297,,
151136,woman director,187056
166886,,
144331,,
198782,,
1871,"newspaper, press conference, police operation, fugitive","918, 2562, 4668, 10718"
1870,"press, police operation, fugitive, criminal, poliziotteschi","2134, 4668, 10718, 15009, 208612"
1875,"hunting human beings, police operation, police, criminal","4323, 4668, 6149, 15009"
50401,sherlock holmes,9401
60769,,
92,slum,100
20875,"fight, exam, student","1721, 2866, 12105"
100246,"museum, dinosaur, silent film, prehistoric creature","2598, 12616, 154802, 166958"
86823,"intimidation, japanese noir","68642, 180533"
48419,,
150124,,
162592,"film and cinema, history","6026, 9682"
56440,,
265929,woman director,187056
3485,"ice, opium, iceberg, ocean liner, secret formula","1445, 1632, 2984, 4953, 215141"
49183,,
72715,,
85711,,
195834,,
136742,,
98560,independent film,10183
84442,,
72478,"male nudity, virtual reality, internet, computer games, gay man","255, 4563, 11615, 18133, 33458"
121749,,
277688,"supernatural, evil spirit, spirit, paranormal activity","6152, 10114, 13153, 172808"
